UP;0.0457;0.0;0.0203;
DOWN;0.0449;0.0;0.021;
UP;0.0441;0.0;0.0203;
UP;0.0433;0.0;0.021;
UP;0.0425;0.0;0.0218;
UP;0.0418;0.0;0.0225;
UP;0.041;0.0;0.0233;
UP;0.0402;0.0;0.024;
UP;0.0395;0.0;0.0248;
UP;0.0388;0.0;0.0255;
UP;0.0381;0.0;0.0263;
DOWN;0.0374;0.0;0.027;
UP;0.0373;0.0;0.0263;
UP;0.0373;0.0;0.027;
UP;0.0373;0.0;0.0278;
UP;0.0373;0.0;0.0285;
UP;0.0373;0.0;0.0293;
UP;0.0373;0.0;0.03;
UP;0.0373;0.0;0.0308;
UP;0.0373;0.0;0.0315;
UP;0.0373;0.0;0.0323;
UP;0.0373;0.0;0.0331;
UP;0.0373;0.0;0.0338;
UP;0.0373;0.0;0.0346;
UP;0.0366;0.0;0.0353;
UP;0.0359;0.0;0.0361;
UP;0.035;0.0;0.0369;
UP;0.0342;0.0;0.0376;
UP;0.0333;0.0;0.0384;
UP;0.0325;0.0;0.0392;
UP;0.0317;0.0;0.0384;
UP;0.0309;0.0;0.0376;
UP;0.0302;0.0;0.0369;
UP;0.0294;0.0;0.0361;
UP;0.0287;0.0;0.0353;
UP;0.028;0.0;0.0346;
UP;0.0273;0.0;0.0338;
UP;0.0267;0.0;0.0331;
UP;0.0261;0.0;0.0323;
UP;0.0255;0.0;0.0315;
UP;0.025;0.0;0.0308;
UP;0.0245;0.0;0.03;
UP;0.024;0.0;0.0293;
UP;0.0236;0.0;0.0285;
UP;0.0221;0.0;0.0278;
UP;0.0208;0.0;0.027;
UP;0.0194;0.0;0.0263;
UP;0.018;0.0;0.0255;
UP;0.0167;0.0;0.0248;
UP;0.0155;0.0;0.024;
UP;0.0143;0.0;0.0233;
UP;0.0131;0.0;0.0225;
UP;0.0121;0.0;0.0218;
UP;0.0112;0.0;0.021;
UP;0.0104;0.0;0.0203;
UP;0.0098;0.0;0.0196;
UP;0.0094;0.0;0.0188;
UP;0.0093;0.0;0.0181;
UP;0.0094;0.0;0.0174;
UP;0.0098;0.0;0.0167;
UP;0.0108;0.0;0.0159;
UP;0.0118;0.0;0.0152;
UP;0.0121;0.0;0.0145;
DOWN;0.0112;0.0;0.0138;
UP;0.0112;0.0;0.0145;
UP;0.0104;0.0;0.0138;
UP;0.0098;0.0;0.0131;
UP;0.0094;0.0;0.0125;
UP;0.0093;0.0;0.0118;
UP;0.0094;0.0;0.0112;
UP;0.0098;0.0;0.0105;
UP;0.0104;0.0;0.0099;
UP;0.0112;0.0;0.0093;
RIGHT;0.0121;0.0;0.0087;
RIGHT;0.012;0.0;0.0093;
RIGHT;0.0121;0.0;0.0099;
RIGHT;0.0122;0.0;0.0105;
RIGHT;0.0125;0.0;0.0112;
RIGHT;0.0128;0.0;0.0118;
RIGHT;0.0132;0.0;0.0125;
RIGHT;0.0132;0.0;0.0131;
RIGHT;0.0132;0.0;0.0138;
RIGHT;0.0132;0.0;0.0145;
RIGHT;0.0132;0.0;0.0152;
RIGHT;0.0132;0.0;0.0159;
RIGHT;0.0132;0.0;0.0167;
RIGHT;0.0132;0.0;0.0174;
RIGHT;0.0132;0.0;0.0181;
RIGHT;0.0132;0.0;0.0188;
RIGHT;0.0132;0.0;0.0196;
RIGHT;0.0132;0.0;0.0203;
RIGHT;0.0132;0.0;0.021;
RIGHT;0.0132;0.0;0.0218;
RIGHT;0.0132;0.0;0.0225;
RIGHT;0.0122;0.0;0.0233;
RIGHT;0.0113;0.0;0.024;
RIGHT;0.0103;0.0;0.0248;
RIGHT;0.0094;0.0;0.0255;
RIGHT;0.0085;0.0;0.0263;
LEFT;0.0077;0.0;0.027;
LEFT;0.0093;0.0;0.0263;
UP;0.0108;0.0;0.0255;
UP;0.0116;0.0;0.0253;
UP;0.0125;0.0;0.0252;
UP;0.0134;0.0;0.025;
UP;0.0143;0.0;0.0249;
UP;0.0152;0.0;0.0249;
UP;0.0161;0.0;0.0248;
UP;0.0167;0.0;0.0248;
UP;0.0167;0.0;0.0247;
UP;0.0167;0.0;0.0248;
UP;0.0167;0.0;0.0248;
UP;0.0167;0.0;0.0249;
RIGHT;0.0167;0.0;0.0249;
RIGHT;0.0157;0.0;0.0257;
RIGHT;0.0146;0.0;0.0265;
RIGHT;0.0135;0.0;0.0272;
RIGHT;0.0125;0.0;0.028;
RIGHT;0.0114;0.0;0.0288;
RIGHT;0.0104;0.0;0.0296;
RIGHT;0.0104;0.0;0.0303;
RIGHT;0.0104;0.0;0.0311;
RIGHT;0.0104;0.0;0.0319;
LEFT;0.0104;0.0;0.0326;
RIGHT;0.0112;0.0;0.0319;
RIGHT;0.0112;0.0;0.0326;
RIGHT;0.0112;0.0;0.0334;
RIGHT;0.0112;0.0;0.0342;
RIGHT;0.0112;0.0;0.0349;
RIGHT;0.0112;0.0;0.0357;
RIGHT;0.0112;0.0;0.0365;
LEFT;0.0112;0.0;0.0373;
LEFT;0.0121;0.0;0.0365;
LEFT;0.0131;0.0;0.0357;
LEFT;0.0143;0.0;0.0349;
LEFT;0.0155;0.0;0.0342;
RIGHT;0.0167;0.0;0.0334;
RIGHT;0.0167;0.0;0.0342;
RIGHT;0.0167;0.0;0.0349;
RIGHT;0.0167;0.0;0.0357;
RIGHT;0.0167;0.0;0.0365;
RIGHT;0.0167;0.0;0.0373;
RIGHT;0.0167;0.0;0.038;
LEFT;0.0167;0.0;0.0388;
LEFT;0.017;0.0;0.038;
LEFT;0.0173;0.0;0.0373;
LEFT;0.0177;0.0;0.0365;
LEFT;0.0181;0.0;0.0357;
LEFT;0.0186;0.0;0.0349;
LEFT;0.0191;0.0;0.0342;
LEFT;0.0197;0.0;0.0334;
LEFT;0.0203;0.0;0.0326;
LEFT;0.021;0.0;0.0319;
LEFT;0.0217;0.0;0.0311;
LEFT;0.0224;0.0;0.0303;
LEFT;0.0232;0.0;0.0296;
LEFT;0.0232;0.0;0.0288;
LEFT;0.0232;0.0;0.028;
LEFT;0.0232;0.0;0.0272;
LEFT;0.0232;0.0;0.0265;
LEFT;0.0232;0.0;0.0257;
DOWN;0.0232;0.0;0.0249;
DOWN;0.0224;0.0;0.0249;
DOWN;0.0217;0.0;0.0248;
DOWN;0.021;0.0;0.0248;
DOWN;0.0203;0.0;0.0247;
DOWN;0.0197;0.0;0.0248;
DOWN;0.0191;0.0;0.0248;
DOWN;0.0186;0.0;0.0249;
DOWN;0.0181;0.0;0.0249;
DOWN;0.0177;0.0;0.025;
DOWN;0.0173;0.0;0.0252;
DOWN;0.017;0.0;0.0253;
RIGHT;0.0167;0.0;0.0255;
RIGHT;0.0155;0.0;0.0263;
RIGHT;0.0143;0.0;0.027;
RIGHT;0.0131;0.0;0.0278;
RIGHT;0.0121;0.0;0.0285;
RIGHT;0.0112;0.0;0.0293;
RIGHT;0.0104;0.0;0.03;
RIGHT;0.0098;0.0;0.0308;
RIGHT;0.0094;0.0;0.0315;
RIGHT;0.0093;0.0;0.0323;
RIGHT;0.0094;0.0;0.0331;
RIGHT;0.0098;0.0;0.0338;
RIGHT;0.0104;0.0;0.0346;
RIGHT;0.0112;0.0;0.0353;
RIGHT;0.0121;0.0;0.0361;
RIGHT;0.0131;0.0;0.0369;
RIGHT;0.0143;0.0;0.0376;
RIGHT;0.0155;0.0;0.0384;
RIGHT;0.0167;0.0;0.0392;
RIGHT;0.017;0.0;0.0384;
RIGHT;0.0173;0.0;0.0376;
RIGHT;0.0177;0.0;0.0369;
RIGHT;0.0181;0.0;0.0361;
RIGHT;0.0186;0.0;0.0353;
RIGHT;0.0186;0.0;0.0346;
RIGHT;0.0178;0.0;0.0338;
LEFT;0.017;0.0;0.0331;
LEFT;0.017;0.0;0.0338;
DOWN;0.017;0.0;0.0346;
DOWN;0.0163;0.0;0.0347;
DOWN;0.0155;0.0;0.0349;
DOWN;0.0149;0.0;0.0351;
DOWN;0.0143;0.0;0.0353;
DOWN;0.0137;0.0;0.0355;
DOWN;0.0132;0.0;0.0357;
DOWN;0.0128;0.0;0.036;
DOWN;0.0125;0.0;0.0362;
DOWN;0.0122;0.0;0.0365;
DOWN;0.0121;0.0;0.0368;
DOWN;0.012;0.0;0.0371;
DOWN;0.0121;0.0;0.0374;
DOWN;0.0122;0.0;0.0377;
DOWN;0.0125;0.0;0.038;
DOWN;0.0128;0.0;0.0384;
RIGHT;0.0132;0.0;0.0388;
RIGHT;0.0128;0.0;0.0381;
RIGHT;0.0125;0.0;0.0374;
RIGHT;0.0124;0.0;0.0367;
RIGHT;0.0125;0.0;0.0361;
RIGHT;0.0128;0.0;0.0354;
RIGHT;0.0132;0.0;0.0348;
RIGHT;0.0138;0.0;0.0341;
RIGHT;0.0146;0.0;0.0335;
RIGHT;0.0146;0.0;0.0328;
RIGHT;0.0146;0.0;0.0322;
RIGHT;0.0146;0.0;0.0316;
RIGHT;0.0146;0.0;0.0309;
RIGHT;0.0146;0.0;0.0303;
RIGHT;0.0146;0.0;0.0297;
RIGHT;0.0146;0.0;0.0291;
RIGHT;0.0146;0.0;0.0285;
RIGHT;0.0146;0.0;0.0279;
RIGHT;0.0146;0.0;0.0274;
RIGHT;0.0146;0.0;0.0268;
RIGHT;0.0146;0.0;0.0262;
RIGHT;0.0146;0.0;0.0257;
RIGHT;0.0146;0.0;0.0252;
RIGHT;0.0146;0.0;0.0247;
UP;0.0146;0.0;0.0242;
UP;0.0135;0.0;0.0236;
UP;0.0125;0.0;0.023;
UP;0.0114;0.0;0.0224;
UP;0.0104;0.0;0.0219;
UP;0.0093;0.0;0.0213;
UP;0.0083;0.0;0.0208;
UP;0.0073;0.0;0.0203;
UP;0.0064;0.0;0.0198;
UP;0.0055;0.0;0.0193;
DOWN;0.0046;0.0;0.0189;
UP;0.0062;0.0;0.0193;
UP;0.0062;0.0;0.0189;
UP;0.0062;0.0;0.0184;
UP;0.0062;0.0;0.018;
UP;0.0062;0.0;0.0177;
UP;0.0062;0.0;0.0173;
UP;0.0062;0.0;0.017;
RIGHT;0.0062;0.0;0.0167;
RIGHT;0.007;0.0;0.0159;
RIGHT;0.0079;0.0;0.0152;
RIGHT;0.0088;0.0;0.0145;
RIGHT;0.0098;0.0;0.0138;
RIGHT;0.0098;0.0;0.0131;
RIGHT;0.0098;0.0;0.0125;
RIGHT;0.0098;0.0;0.0118;
RIGHT;0.0098;0.0;0.0112;
RIGHT;0.0098;0.0;0.0105;
RIGHT;0.0098;0.0;0.0099;
RIGHT;0.0098;0.0;0.0093;
DOWN;0.0098;0.0;0.0087;
DOWN;0.0103;0.0;0.0093;
DOWN;0.0109;0.0;0.0099;
DOWN;0.0116;0.0;0.0105;
UP;0.0124;0.0;0.0112;
UP;0.0116;0.0;0.0105;
UP;0.0109;0.0;0.0099;
UP;0.0103;0.0;0.0093;
LEFT;0.0098;0.0;0.0087;
LEFT;0.0104;0.0;0.0093;
LEFT;0.0112;0.0;0.0099;
LEFT;0.0121;0.0;0.0105;
LEFT;0.0131;0.0;0.0112;
LEFT;0.0132;0.0;0.0118;
LEFT;0.0133;0.0;0.0125;
LEFT;0.0135;0.0;0.0131;
LEFT;0.0138;0.0;0.0138;
LEFT;0.0142;0.0;0.0145;
LEFT;0.0147;0.0;0.0152;
LEFT;0.0152;0.0;0.0159;
LEFT;0.0158;0.0;0.0167;
LEFT;0.0164;0.0;0.0174;
LEFT;0.0171;0.0;0.0181;
LEFT;0.0178;0.0;0.0188;
LEFT;0.0186;0.0;0.0196;
LEFT;0.0186;0.0;0.0203;
LEFT;0.0186;0.0;0.021;
LEFT;0.0186;0.0;0.0218;
LEFT;0.0186;0.0;0.0225;
LEFT;0.0186;0.0;0.0233;
LEFT;0.0186;0.0;0.024;
LEFT;0.0186;0.0;0.0248;
LEFT;0.0186;0.0;0.0255;
LEFT;0.0186;0.0;0.0263;
LEFT;0.0186;0.0;0.027;
LEFT;0.0186;0.0;0.0278;
LEFT;0.0186;0.0;0.0285;
LEFT;0.0186;0.0;0.0293;
LEFT;0.0186;0.0;0.03;
LEFT;0.0186;0.0;0.0308;
LEFT;0.0186;0.0;0.0315;
RIGHT;0.0186;0.0;0.0323;
LEFT;0.017;0.0;0.0315;
LEFT;0.017;0.0;0.0323;
LEFT;0.017;0.0;0.0331;
LEFT;0.0178;0.0;0.0338;
LEFT;0.0186;0.0;0.0346;
LEFT;0.0195;0.0;0.0353;
LEFT;0.0203;0.0;0.0361;
LEFT;0.0193;0.0;0.0369;
LEFT;0.0178;0.0;0.0376;
LEFT;0.0162;0.0;0.0384;
RIGHT;0.0147;0.0;0.0392;
LEFT;0.0147;0.0;0.0384;
LEFT;0.0131;0.0;0.0392;
LEFT;0.0116;0.0;0.0384;
LEFT;0.0101;0.0;0.0376;
LEFT;0.0085;0.0;0.0369;
LEFT;0.007;0.0;0.0361;
LEFT;0.0054;0.0;0.0353;
DOWN;0.0039;0.0;0.0346;
DOWN;0.0032;0.0;0.0347;
DOWN;0.0028;0.0;0.0349;
DOWN;0.0028;0.0;0.0351;
DOWN;0.0032;0.0;0.0353;
DOWN;0.0039;0.0;0.0355;
DOWN;0.0039;0.0;0.0357;
DOWN;0.0039;0.0;0.036;
DOWN;0.0039;0.0;0.0362;
DOWN;0.0039;0.0;0.0365;
DOWN;0.0039;0.0;0.0368;
DOWN;0.0039;0.0;0.0371;
DOWN;0.0039;0.0;0.0374;
DOWN;0.0039;0.0;0.0377;
DOWN;0.0039;0.0;0.038;
DOWN;0.0039;0.0;0.0384;
LEFT;0.0039;0.0;0.0388;
LEFT;0.0032;0.0;0.0381;
LEFT;0.0028;0.0;0.0374;
LEFT;0.0028;0.0;0.0367;
LEFT;0.0032;0.0;0.0361;
LEFT;0.0039;0.0;0.0354;
LEFT;0.0039;0.0;0.0348;
LEFT;0.0039;0.0;0.0341;
LEFT;0.0039;0.0;0.0335;
LEFT;0.0039;0.0;0.0328;
LEFT;0.0039;0.0;0.0322;
LEFT;0.0039;0.0;0.0316;
LEFT;0.0039;0.0;0.0309;
LEFT;0.0039;0.0;0.0303;
LEFT;0.0039;0.0;0.0297;
LEFT;0.0039;0.0;0.0291;
LEFT;0.0039;0.0;0.0285;
LEFT;0.0039;0.0;0.0279;
LEFT;0.0039;0.0;0.0274;
LEFT;0.0039;0.0;0.0268;
LEFT;0.0039;0.0;0.0262;
LEFT;0.0039;0.0;0.0257;
LEFT;0.0039;0.0;0.0252;
LEFT;0.0039;0.0;0.0247;
UP;0.0039;0.0;0.0242;
UP;0.0032;0.0;0.0236;
UP;0.0028;0.0;0.023;
UP;0.0028;0.0;0.0224;
UP;0.0032;0.0;0.0219;
UP;0.0039;0.0;0.0213;
UP;0.0039;0.0;0.0208;
UP;0.0039;0.0;0.0203;
UP;0.0039;0.0;0.0198;
UP;0.0039;0.0;0.0193;
UP;0.0039;0.0;0.0189;
UP;0.0039;0.0;0.0184;
UP;0.0039;0.0;0.018;
UP;0.0039;0.0;0.0177;
UP;0.0039;0.0;0.0173;
UP;0.0039;0.0;0.017;
UP;0.0039;0.0;0.0167;
UP;0.0039;0.0;0.0164;
UP;0.0039;0.0;0.0161;
UP;0.0039;0.0;0.0159;
UP;0.0039;0.0;0.0158;
UP;0.0039;0.0;0.0156;
UP;0.0039;0.0;0.0155;
UP;0.0039;0.0;0.0155;
UP;0.0039;0.0;0.0155;
UP;0.0039;0.0;0.0155;
UP;0.0039;0.0;0.0155;
UP;0.0039;0.0;0.0156;
LEFT;0.0039;0.0;0.0158;
LEFT;0.0032;0.0;0.015;
LEFT;0.0028;0.0;0.0143;
LEFT;0.0028;0.0;0.0135;
LEFT;0.0032;0.0;0.0128;
LEFT;0.0039;0.0;0.012;
LEFT;0.0039;0.0;0.0113;
LEFT;0.0039;0.0;0.0105;
LEFT;0.0039;0.0;0.0098;
LEFT;0.0039;0.0;0.0091;
LEFT;0.0039;0.0;0.0083;
LEFT;0.0039;0.0;0.0076;
LEFT;0.0039;0.0;0.0069;
LEFT;0.0039;0.0;0.0062;
LEFT;0.0039;0.0;0.0056;
LEFT;0.0039;0.0;0.005;
LEFT;0.0039;0.0;0.0044;
LEFT;0.0039;0.0;0.0039;
LEFT;0.0039;0.0;0.0035;
LEFT;0.0039;0.0;0.0032;
DOWN;0.0039;0.0;0.0031;
DOWN;0.0032;0.0;0.0023;
DOWN;0.0028;0.0;0.0015;
DOWN;0.0028;0.0;8.0E-4;
UP;1.0;1.0;0.0;
UP;1.0;1.0;8.0E-4;
UP;1.0;1.0;0.0015;
UP;1.0;1.0;0.0023;
RIGHT;1.0;1.0;0.0031;
RIGHT;1.0;1.0;0.0032;
RIGHT;1.0;1.0;0.0035;
RIGHT;1.0;1.0;0.0039;
RIGHT;1.0;1.0;0.0044;
RIGHT;1.0;1.0;0.005;
LEFT;1.0;1.0;0.0056;
LEFT;1.0;1.0;0.005;
LEFT;1.0;1.0;0.0044;
LEFT;1.0;1.0;0.0039;
LEFT;1.0;1.0;0.0035;
LEFT;1.0;1.0;0.0032;
DOWN;1.0;1.0;0.0031;
DOWN;1.0;1.0;0.0023;
DOWN;1.0;1.0;0.0015;
DOWN;1.0;1.0;8.0E-4;
DOWN;1.0;1.0;0.0;
DOWN;1.0;1.0;8.0E-4;
DOWN;1.0;1.0;0.0015;
DOWN;1.0;1.0;0.0023;
DOWN;1.0;1.0;0.0031;
DOWN;1.0;1.0;0.0039;
DOWN;1.0;1.0;0.0046;
DOWN;1.0;1.0;0.0054;
RIGHT;1.0;1.0;0.0062;
RIGHT;1.0;1.0;0.0062;
RIGHT;1.0;1.0;0.0064;
RIGHT;1.0;1.0;0.0066;
RIGHT;1.0;1.0;0.0069;
RIGHT;1.0;1.0;0.0073;
RIGHT;1.0;1.0;0.0077;
RIGHT;1.0;1.0;0.0082;
RIGHT;1.0;1.0;0.0087;
RIGHT;1.0;1.0;0.0093;
RIGHT;1.0;1.0;0.0099;
RIGHT;1.0;1.0;0.0105;
RIGHT;1.0;1.0;0.0112;
RIGHT;1.0;1.0;0.0118;
RIGHT;1.0;1.0;0.0125;
RIGHT;1.0;1.0;0.0131;
RIGHT;1.0;1.0;0.0138;
RIGHT;1.0;1.0;0.0145;
RIGHT;1.0;1.0;0.0152;
RIGHT;1.0;1.0;0.0159;
RIGHT;1.0;1.0;0.0167;
RIGHT;0.0312;1.0;0.0174;
RIGHT;0.0301;1.0;0.0181;
RIGHT;0.029;1.0;0.0188;
RIGHT;0.028;1.0;0.0196;
RIGHT;0.0271;1.0;0.0203;
RIGHT;0.0262;1.0;0.021;
RIGHT;0.0253;1.0;0.0218;
RIGHT;0.0246;1.0;0.0225;
RIGHT;0.0239;1.0;0.0233;
RIGHT;0.0233;1.0;0.024;
RIGHT;0.0227;1.0;0.0248;
RIGHT;0.0223;1.0;0.0255;
RIGHT;0.022;1.0;0.0263;
RIGHT;0.0218;1.0;0.027;
RIGHT;0.0217;1.0;0.0278;
LEFT;0.0217;1.0;0.0285;
LEFT;0.0217;1.0;0.0278;
LEFT;0.0217;1.0;0.027;
LEFT;0.0217;1.0;0.0263;
RIGHT;0.0217;1.0;0.0255;
LEFT;0.0217;1.0;0.0263;
RIGHT;0.0224;1.0;0.0255;
RIGHT;0.0232;1.0;0.0263;
LEFT;0.024;1.0;0.027;
LEFT;0.0248;1.0;0.0263;
UP;0.0255;1.0;0.0255;
UP;0.0271;1.0;0.0253;
UP;0.0286;1.0;0.0252;
UP;0.0302;1.0;0.025;
UP;0.0317;1.0;0.0249;
UP;0.0333;1.0;0.0249;
UP;0.0348;1.0;0.0248;
UP;0.0363;1.0;0.0248;
UP;0.0379;1.0;0.0247;
UP;0.0394;1.0;0.0248;
UP;0.041;1.0;0.0248;
UP;0.0425;1.0;0.0249;
RIGHT;0.0441;1.0;0.0249;
RIGHT;0.0449;1.0;0.0257;
RIGHT;0.0457;1.0;0.0265;
RIGHT;0.0465;1.0;0.0272;
RIGHT;0.0473;1.0;0.028;
RIGHT;0.0481;1.0;0.0288;
